CN_ID,CN_ADDRESS1,CN_ADDRESS2,CN_CITY,CN_STATE,CN_ZIP,N_ADDRESS,N_ADDR2,N_CITY,N_STATE,N_ZIP,N_ZIP4,N_LON,N_LAT,N_MCODE,N_LCODE,N_RCODE,N_HOUSENUM,N_PREDIR,N_STREET,N_STRSUF,N_POSTDIR,N_UNIT,N_UNIT2,N_UNITDES,N_UNITDES2,SPECIES
252153,833 AUDUBON DR,,SAINT LOUIS,MO,63105,833 Audubon Dr,,Saint Louis,MO,63105-2963,2963,-90.326418,38.638642,S80,AS0,S5HPNTSCZA,833,,Audubon,Dr,,,,,,Jack Pine
330211,17 RIO VISTA DR,,SAINT LOUIS,MO,63124,17 Rio Vista Dr,,Saint Louis,MO,63124-1756,1756,-90.369773,38.657212,S80,AS0,S5HPNTSCZA,17,,Rio Vista,Dr,,,,,,Jack Pine
256533,12226 SOMMERTON CT,,SAINT LOUIS,MO,63141,12226 Sommerton Ct,,Saint Louis,MO,63141-6624,6624,-90.45331,38.668507,S80,AS0,S5HPNTSCZA,12226,,Sommerton,Ct,,,,,,Jack Pine
323825,208 SE CHELSEA CIR.,,LEES SUMMIT,MO,64063,208 SE Chelsea Cir,,Lees Summit,MO,64063-2473,2473,-94.311303,38.913528,S80,AS0,S5HPNTSCZA,208,SE,Chelsea,Cir,,,,,,Jack Pine
319663,3501 NE STANTON,,LEE'S SUMMIT,MO,64064,3501 NE Stanton St,,Lees Summit,MO,64064-2012,2012,-94.367635,38.976112,SA1,AS0,S5HPN-S-ZA,3501,NE,Stanton,St,,,,,,Jack Pine
280806,2500 SW WINTEROAK CIR.,,LEE'S SUMMIT,MO,64081,2500 SW Winteroak Cir,,Lees Summit,MO,64081-2578,2578,-94.427951,38.91084,SA0,AS0,S5HPNTS-ZA,2500,SW,Winteroak,Cir,,,,,,Jack Pine
347631,1325 SE DALTON,,LEE'S SUMMIT,MO,64081,1325 SE Dalton Dr,,Lees Summit,MO,64081-3199,3199,-94.350036,38.893466,SA1,AS0,S5HPN-S-ZA,1325,SE,Dalton,Dr,,,,,,Jack Pine
232696,1236 W 60 TERR,,KANSAS CITY,MO,64113,1236 W 60th Ter,,Kansas City,MO,64113-1319,1319,-94.605357,39.018076,S89,AS0,S5HP--SCZA,1236,W,60th,Ter,,,,,,Cottonwood
355313,646 W 67TH ST,,KANSAS CITY,MO,64113,646 W 67th St,,Kansas City,MO,64113-1915,1915,-94.598393,39.007678,S80,AS0,S5HPNTSCZA,646,W,67th,St,,,,,,Cottonwood
327267,6000 MCGEE,,KANSAS CITY,MO,64113,6000 Mcgee St,,Kansas City,MO,64113-2208,2208,-94.584851,39.018528,S81,AS0,S5HPN-SCZA,6000,,Mcgee,St,,,,,,Cottonwood
318282,814 W. 81 ST.,,KANSAS CITY,MO,64114,814 W 81st St,,Kansas City,MO,64114-2220,2220,-94.599659,38.981706,S89,AS0,S5HP--SCZA,814,W,81st,St,,,,,,Cottonwood
368645,3334 E SUMMIT RIDGE DR.,,SPRINGFIELD,MO,65804,3334 E Summit Ridge Dr,,Springfield,MO,65804-5310,5310,-93.228089,37.114854,S80,AS0,S5HPNTSCZA,3334,E,Summit Ridge,Dr,,,,,,Cottonwood
299359,2023 W. WILLOW LAKES COVE,,SPRINGFIELD,MO,65810,2023 W Willow Lakes Cv,,Springfield,MO,65810-1563,1563,-93.320364,37.127904,S80,AS0,S5HPNTSCZA,2023,W,Willow Lakes,Cv,,,,,,Cottonwood
298076,831 E LAKEWOOD,,SPRINGFIELD,MO,65810,831 E Lakewood St,,Springfield,MO,65810-2449,2449,-93.285396,37.125446,S81,AS0,S5HPN-SCZA,831,E,Lakewood,St,,,,,,Cottonwood
345518,1125 E. NATIONAL PLACE BLVD,,SPRINGFIELD,MO,65810,1125 E National Place Blvd,,Springfield,MO,65810-2839,2839,-93.279995,37.120589,S80,AS0,S5HPNTSCZA,1125,E,National Place,Blvd,,,,,,Cottonwood
368822,1077 E. PENDLETON PL,,SPRINGFIELD,MO,65810,1077 E Pendleton Pl,,Springfield,MO,65810-2842,2842,-93.281755,37.123087,S80,AS0,S5HPNTSCZA,1077,E,Pendleton,Pl,,,,,,Cottonwood
331691,1650 CAMBRIDGE RD,,LAWRENCE,KS,66044,1650 Cambridge Rd,,Lawrence,KS,66044-2545,2545,-95.256515,38.963279,S80,AS0,S5HPNTSCZA,1650,,Cambridge,Rd,,,,,,Cottonwood
371613,4625 MUIRFIELD DR.,,LAWRENCE,KS,66047,4625 Muirfield Dr,,Lawrence,KS,66047-1819,1819,-95.301086,38.951163,S80,AS0,S5HPNTSCZA,4625,,Muirfield,Dr,,,,,,Cottonwood
361349,12627 CLINTON CT.,,OLATHE,KS,66061,12627 S Clinton Ct,,Olathe,KS,66061-6330,6330,-94.829012,38.899219,S82,AS0,S5H-NTSCZA,12627,S,Clinton,Ct,,,,,,Cottonwood
334560,26250 W. 111 TERR,,OLATHE,KS,66061,26250 W 111th Ter,,Olathe,KS,66061-8432,8432,-94.888646,38.92579,S89,AS0,S5HP--SCZA,26250,W,111th,Ter,,,,,,Cottonwood
345514,5008 W 68TH ST.,,PRAIRIE VILLAGE,KS,66208,5008 W 68th St,,Prairie Village,KS,66208-1412,1412,-94.643545,39.005983,S80,AS0,S5HPNTSCZA,5008,W,68th,St,,,,,,Cottonwood
326488,6723 WILLOW LN,,MISSION HILLS,KS,66208,6723 Willow Ln,,Mission Hills,KS,66208-2267,2267,-94.613418,39.007395,S80,AS0,S5HPNTSCZA,6723,,Willow,Ln,,,,,,Cottonwood
332410,12944 CATALINA DR,,LEAWOOD,KS,66209,12944 Catalina Dr,,Leawood,KS,66209-2385,2385,-94.633297,38.893085,S80,AS0,S5HPNTSCZA,12944,,Catalina,Dr,,,,,,Cottonwood
373409,11520 MACKEY ST,,OVERLAND PARK,KS,66210,11520 Mackey St,,Overland Park,KS,66210-2416,2416,-94.685953,38.921628,S80,AS0,S5HPNTSCZA,11520,,Mackey,St,,,,,,Cottonwood
308686,9233 GRAND VIEW DR,,OVERLAND PARK,KS,66212,9233 Grandview Dr,,Overland Park,KS,66212-3936,3936,-94.689605,38.961075,S88,AS0,S5HP-TSCZA,9233,,Grandview,Dr,,,,,,Cottonwood
330144,8442 SUMMIT,,LENEXA,KS,66215,8442 Summit St,,Lenexa,KS,66215-5388,5388,-94.744022,38.97515,S81,AS0,S5HPN-SCZA,8442,,Summit,St,,,,,,Cottonwood
332625,21206 W 64 ST,,SHAWNEE,KS,66218,21206 W 64th St,,Shawnee,KS,66218-8983,8983,-94.832164,39.011949,S88,AS0,S5HP--SCZA,21206,W,64th,St,,,,,,Cottonwood
306093,9320 HALL DR.,,LENEXA,KS,66219,9320 Hall Dr,,Lenexa,KS,66219-2211,2211,-94.766573,38.958757,S80,AS2,S5HPNTSCZA,9320,,Hall,Dr,,,,,,Cottonwood
241812,10812 W 141 ST.,,OVERLAND PARK,KS,66221,10812 W 141st St,,Overland Park,KS,66221-8084,8084,-94.709667,38.872297,S89,AS0,S5HP--SCZA,10812,W,141st,St,,,,,,Cottonwood
33846,PO BOX 1011,601 W LOCHLAND RD,HASTINGS,NE,68901,PO Box 1011,601 W Lochland Rd,Hastings,NE,68902-1011,1011,-98.3856,40.5862,S90,ZC5Z,S1HPNTSC-A,1011,,Po Box,,,,,,,Cottonwood
406512,771 N MAIN,LOT 10A,BELLEVUE,ID,83313,771 N Main St Lot 10A,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,10A,,Lot,,Douglas Fir
406551,771 N MAIN,LOT 10A,BELLEVUE,ID,83313,771 N Main St Lot 10A,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,10A,,Lot,,Douglas Fir
406549,771 N MAIN,LOT 9C,BELLEVUE,ID,83313,771 N Main St Lot 9C,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9C,,Lot,,Douglas Fir
406565,771 N MAIN,LOT 11A & 11B,BELLEVUE,ID,83313,771 N Main St Lot 11A,& 11b,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,11A,,Lot,,Douglas Fir
406561,771 N MAIN,LOT 8B,BELLEVUE,ID,83313,771 N Main St Lot 8B,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,8B,,Lot,,Douglas Fir
406562,771 N MAIN,LOT 9C,BELLEVUE,ID,83313,771 N Main St Lot 9C,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9C,,Lot,,Douglas Fir
406563,771 N MAIN,LOT 9D,BELLEVUE,ID,83313,771 N Main St Lot 9D,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9D,,Lot,,Douglas Fir
406578,771 N MAIN,LOT 11A & 11B,BELLEVUE,ID,83313,771 N Main St Lot 11A,& 11b,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,11A,,Lot,,Douglas Fir
406574,771 N MAIN,LOT 8B,BELLEVUE,ID,83313,771 N Main St Lot 8B,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,8B,,Lot,,Douglas Fir
406573,771 N MAIN,LOTS 1A-6A,BELLEVUE,ID,83313,771 N Main St,Lots 1a-6a,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,,,,,Douglas Fir
406509,771 N MAIN,LOT 8B,BELLEVUE,ID,83313,771 N Main St Lot 8B,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,8B,,Lot,,Douglas Fir
406510,771 N MAIN,LOT 9C,BELLEVUE,ID,83313,771 N Main St Lot 9C,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9C,,Lot,,Douglas Fir
406508,771 N MAIN,LOTS 1A-6A,BELLEVUE,ID,83313,771 N Main St,Lots 1a-6a,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,,,,,Douglas Fir
406523,771 N MAIN,LOT 9C,BELLEVUE,ID,83313,771 N Main St Lot 9C,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9C,,Lot,,Douglas Fir
406524,771 N MAIN,LOT 9D,BELLEVUE,ID,83313,771 N Main St Lot 9D,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9D,,Lot,,Douglas Fir
406560,771 N MAIN,LOTS 1A-6A,BELLEVUE,ID,83313,771 N Main St,Lots 1a-6a,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,,,,,Douglas Fir
406525,771 N MAIN,LOT 10A,BELLEVUE,ID,83313,771 N Main St Lot 10A,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,10A,,Lot,,Douglas Fir
406548,771 N MAIN,LOT 8B,BELLEVUE,ID,83313,771 N Main St Lot 8B,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,8B,,Lot,,Douglas Fir
406564,771 N MAIN,LOT 10A,BELLEVUE,ID,83313,771 N Main St Lot 10A,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,10A,,Lot,,Douglas Fir
406576,771 N MAIN,LOT 9D,BELLEVUE,ID,83313,771 N Main St Lot 9D,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9D,,Lot,,Douglas Fir
406535,771 N MAIN,LOT 8B,BELLEVUE,ID,83313,771 N Main St Lot 8B,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,8B,,Lot,,Douglas Fir
406536,771 N MAIN,LOT 9C,BELLEVUE,ID,83313,771 N Main St Lot 9C,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9C,,Lot,,Douglas Fir
406537,771 N MAIN,LOT 9D,BELLEVUE,ID,83313,771 N Main St Lot 9D,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9D,,Lot,,Douglas Fir
406534,771 N MAIN,LOTS 1A-6A,BELLEVUE,ID,83313,771 N Main St,Lots 1a-6a,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,,,,,Douglas Fir
406552,771 N MAIN,LOT 11A & 11B,BELLEVUE,ID,83313,771 N Main St Lot 11A,& 11b,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,11A,,Lot,,Douglas Fir
406550,771 N MAIN,LOT 9D,BELLEVUE,ID,83313,771 N Main St Lot 9D,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9D,,Lot,,Douglas Fir
406575,771 N MAIN,LOT 9C,BELLEVUE,ID,83313,771 N Main St Lot 9C,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9C,,Lot,,Douglas Fir
406513,771 N MAIN,LOT 11A & 11B,BELLEVUE,ID,83313,771 N Main St Lot 11A,& 11b,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,11A,,Lot,,Douglas Fir
406511,771 N MAIN,LOT 9D,BELLEVUE,ID,83313,771 N Main St Lot 9D,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,9D,,Lot,,Douglas Fir
406521,771 N MAIN,LOTS 1A-6A,BELLEVUE,ID,83313,771 N Main St,Lots 1a-6a,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,,,,,Douglas Fir
406538,771 N MAIN,LOT 10A,BELLEVUE,ID,83313,771 N Main St Lot 10A,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,10A,,Lot,,Douglas Fir
406547,771 N MAIN,LOTS 1A-6A,BELLEVUE,ID,83313,771 N Main St,Lots 1a-6a,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,,,,,Douglas Fir
406526,771 N MAIN,LOT 11A & 11B,BELLEVUE,ID,83313,771 N Main St Lot 11A,& 11b,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,11A,,Lot,,Douglas Fir
406522,771 N MAIN,LOT 8B,BELLEVUE,ID,83313,771 N Main St Lot 8B,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,8B,,Lot,,Douglas Fir
406539,771 N MAIN,LOT 11A & 11B,BELLEVUE,ID,83313,771 N Main St Lot 11A,& 11b,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,11A,,Lot,,Douglas Fir
406577,771 N MAIN,LOT 10A,BELLEVUE,ID,83313,771 N Main St Lot 10A,,Bellevue,ID,83313-5081,5081,-114.268348,43.477224,S81,AS0,S5HPN-SCZA,771,N,Main,St,,10A,,Lot,,Douglas Fir
383775,3745 DOERING RD,,JACKSON,MI,,3745 Doering Rd,,Jackson,MI,49201-9525,9525,-84.350855,42.3489,S90,AS0,S5HPNTSCZA,3745,,Doering,Rd,,,,,,Box Elder
249014,1414 MASSACHUSETTS AVENUE,CISCO,BOXBOROUGH,MA,1719,1414 Massachusetts Ave,Cisco,Boxborough,MA,01719-2205,2205,-71.540476,42.485866,S80,AS0,S5HPNTSCZA,1414,,Massachusetts,Ave,,,,,,Box Elder
352020,1010 WALTHAM ST,BROOKHAVEN,LEXINGTON,MA,2421,1010 Waltham St,Brookhaven,Lexington,MA,02421-8044,8044,-71.231855,42.414957,S80,AS0,S5HPNTSCZA,1010,,Waltham,St,,,,,,Box Elder
414330,287A BISHOPS FOREST DR.,BISHOPS FOREST 1,WALTHAM,MA,2452,287A Bishops Forest Dr,1 Bishops Forest Dr,Waltham,MA,02452-8804,8804,-71.226599,42.399676,S80,AS0,S5HPNTSCZA,287A,,Bishops Forest,Dr,,,,,,Box Elder
282649,236 WENNEKER DR,,SAINT LOUIS,MO,6312,236 Wenneker Dr,,Saint Louis,MO,63124-2034,2034,-90.352843,38.648653,S90,AS0,S5HPNTSC-A,236,,Wenneker,Dr,,,,,,Box Elder
255236,13 DEB LYNN DR,,ERIAL,NJ,8081,13 Deb Lynn Dr,,Erial,NJ,08081-9625,9625,-75.0022,39.77154,S80,AS0,S5HPNTSCZA,13,,Deb Lynn,Dr,,,,,,Box Elder
411445,21 COUNTRY CLUB RD,,GROVE CITY,PA,16127,21 Country Club Rd,,Grove City,PA,16127-4125,4125,-80.105467,41.148043,S80,AS0,S5HPNTSCZA,21,,Country Club,Rd,,,,,,Box Elder
284138,118 NORTH LARKSPUR DR,,PALMYRA,PA,17078,118 N Larkspur Dr,,Palmyra,PA,17078-9005,9005,-76.599541,40.278433,S80,AS0,S5HPNTSCZA,118,N,Larkspur,Dr,,,,,,Box Elder
412565,107 NICHOLAS RD,,LANCASTER,PA,17603,107 Nicholas Rd,,Lancaster,PA,17603-9423,9423,-76.395886,39.996249,S80,AS0,S5HPNTSCZA,107,,Nicholas,Rd,,,,,,Box Elder
412962,110 W WINTHROP ST,,ARCHBALD,PA,18403,110 W Winthrop St,,Archbald,PA,18403-1775,1775,-75.555571,41.482478,S80,AS0,S5HPNTSCZA,110,W,Winthrop,St,,,,,,Box Elder
413514,112 SQUIRREL RUN,,CLARKS SUMMIT,PA,18411,112 Squirrel Run,,Clarks Summit,PA,18411-8959,8959,-75.689778,41.502431,S80,AS0,S5HPNTSCZA,112,,Squirrel,Run,,,,,,Box Elder
413002,202 POSSUM WAY,,CLARKS GREEN,PA,18411,202 Possum Way,,Clarks Green,PA,18411-8988,8988,-75.689777,41.501171,S80,AS0,S5HPNTSCZA,202,,Possum,Way,,,,,,Box Elder
413512,218 CARPENTER HILL RD,,CLARKS SUMMIT,PA,18411,218 Carpenter Hill Rd,,South Abington Township,PA,18411-2915,2915,-75.674633,41.516131,SA0,AS0,S5HPNTS-ZA,218,,Carpenter Hill,Rd,,,,,,Box Elder
412967,328 DELAWARE ST,,MAYFIELD,PA,18433,328 Delaware St,,Mayfield,PA,18433-2102,2102,-75.537679,41.532386,S80,AS0,S5HPNTSCZA,328,,Delaware,St,,,,,,Box Elder
413716,101 SHADY LANE DR,,DICKSON CITY,PA,18447,101 Shady Ln,,Dickson Cty,PA,18447-1313,1313,-75.613063,41.470118,SA9,AS0,S5HP--SCZA,101,,Shady,Ln,,,,,,Box Elder
413006,5 FLORA DR,,PECKVILLE,PA,18452,5 Flora Dr,,Peckville,PA,18452-1004,1004,-75.603404,41.48193,S80,AS0,S5HPNTSCZA,5,,Flora,Dr,,,,,,Box Elder
412941,700 W HOSPITAL ST,,TAYLOR,PA,18517,700 W Hospital St,,Taylor,PA,18517-2016,2016,-75.726889,41.381716,S80,AS0,S5HPNTSCZA,700,W,Hospital,St,,,,,,Box Elder
412954,7 FAIRLAWN DR,,HUGHESTOWN,PA,18640,7 Fairlawn Dr,,Hughestown,PA,18640-2947,2947,-75.776748,41.32665,S80,AS0,S5HPNTSCZA,7,,Fairlawn,Dr,,,,,,Box Elder
412992,1932 SCARBORO ST,,EXETER,PA,18643,1932 Scarboro St,,Exeter,PA,18643-2550,2550,-75.828919,41.316071,S80,AS0,S5HPNTSCZA,1932,,Scarboro,St,,,,,,Box Elder
413543,700 SUSQUEHANNA AVE,,WEST PITTSTON,PA,18643,700 Susquehanna Ave,,West Pittston,PA,18643-2423,2423,-75.796624,41.323939,S80,AS0,S5HPNTSCZA,700,,Susquehanna,Ave,,,,,,Box Elder
413517,522 TULIP CIR,,CLARKS SUMMIT,PA,18651,522 Tulip Cir,,Clarks Summit,PA,18411-2138,2138,-75.700327,41.483472,S90,AS0,S5HPNTSC-A,522,,Tulip,Cir,,,,,,Box Elder
412935,109 CEDARWOOD DR,,LAFLIN,PA,18702,109 Cedarwood Dr,,Wilkes Barre,PA,18702-7304,7304,-75.795584,41.292072,SA0,AS0,S5HPNTS-ZA,109,,Cedarwood,Dr,,,,,,Box Elder
412078,34 ALLEN DR,,LARKSVILLE,PA,18704,34 Allen Dr,,Larksville,PA,18704-1431,1431,-75.926744,41.257506,S80,AS0,S5HPNTSCZA,34,,Allen,Dr,,,,,,Box Elder
412946,12 PEACHWOOD DR,,LAFLIN,PA,18705,12 Peachwood Dr,,Wilkes Barre,PA,18702-7262,7262,-75.791177,41.288756,SB0,AS0,S5HPNTS--A,12,,Peachwood,Dr,,,,,,Box Elder
412923,5 TERRACE DR,,PLAINS,PA,18705,5 Terrace Dr,,Plains,PA,18705-1515,1515,-75.848,41.281286,S80,AS0,S5HPNTSCZA,5,,Terrace,Dr,,,,,,Box Elder
389343,1133 BETHLEHEM PIKE,SPRINGHOUSE PLAZA,AMBLER,PA,19002,1133 Bethlehem Pike,Springhouse Plaza,Ambler,PA,19002,,-75.2111,40.1773,E023,ZC5X,M5H-NTSCZA,1133,,Bethlehem,Pike,,,,,,Box Elder
356271,100 CROSSING DRIVE,KEYSTONE CROSSING COMMON,BRISTOL,PA,19007,100 Crossing Dr,Keystone Crossing Common,Bristol,PA,19007-1507,1507,-74.896432,40.113292,S80,AS0,S5HPNTSCZA,100,,Crossing,Dr,,,,,,Box Elder
414712,1011 ASHLEY RD,,WEST CHESTER,PA,19382,1011 Ashley Rd,,West Chester,PA,19382-7560,7560,-75.549259,39.944187,S80,AS0,S5HPNTSCZA,1011,,Ashley,Rd,,,,,,Box Elder
360975,31 North Chestnut St,,Elverson,PA,19520,31 N Chestnut St,,Elverson,PA,19520-9401,9401,-75.833083,40.158299,S80,AS0,S5HPNTSCZA,31,N,Chestnut,St,,,,,,Box Elder
414826,1304 00758300 ,CHURCHILL DR AND STABLE DR,ELVERSON,PA,19520,Churchill Dr And Stable Dr,1304 00758300,Elverson,PA,19520,,-75.8055,40.1578,E023,ZC5X,MX,,,Churchill,Dr,,,,,,Box Elder
358881,MEADOW GLEN & MEADOW LANE,,?WYOMISSING,PA,19610,Meadow Glen & Meadow Lane,,?Wyomissing,PA,19610,,-75.9733,40.3376,E023,ZC5X,MX,,,Meadow,Gln,,,,,,Box Elder
400965,THOREAU PLACE AND BELMONT RDG CT,SOUTH CLUSTER,RESTON,VA,20191,Thoreau Place And Belmont Rdg Ct,South Cluster,Reston,VA,20191,,-77.3513,38.9384,E020,ZC5X,Z1,,,Thoreau,Pl,,,,,,Bald Cypress
351661,5225 POOKS HILL RD,PROMENADE TOWERS,BETHESDA,MD,20814,5225 Pooks Hill Rd,Rd Promenade Towers,Bethesda,MD,20814-2052,2052,-77.106521,39.014645,S81,AS0,S5HPN-SCZA,5225,,Pooks Hill,Rd,,,,,,Bald Cypress
355653,5600 LITTLE FALLS PARKWAY,WASHINGTON EPISCOPAL SCHOOL,BETHESDA,MD,20816,5600 Little Falls Pkwy,Parkway Washington Episcopal School,Bethesda,MD,20816-1519,1519,-77.100714,38.965066,S81,AS0,S5HPN-SCZA,5600,,Little Falls,Pkwy,,,,,,Bald Cypress
362397,4703 ADRIAN ST,,ROCKVILLE,MD,20853,4703 Adrian St,,Rockville,MD,20853-3450,3450,-77.093928,39.06362,S80,AS0,S5HPNTSCZA,4703,,Adrian,St,,,,,,Bald Cypress
272531,7110 MINSTREL WAY,BRIGHTON GARDENS COLUMBIA,COLUMBIA,MD,21045,7110 Minstrel Way,Brighton Gardens Columbia,Columbia,MD,21045-5426,5426,-76.844453,39.177807,S80,AS0,S5HPNTSCZA,7110,,Minstrel,Way,,,,,,Bald Cypress
413045,5984 RDG SPRING CIR,,SALISBURY,MD,21801,5984 Ridge Spring Cir,,Salisbury,MD,21801-2431,2431,-75.650215,38.358553,S88,AS0,S5HP-TSCZA,5984,,Ridge Spring,Cir,,,,,,Bald Cypress
334650,9108 SEAFORTH DR,,LOUISVILLE,KY,40258,9108 Seaforth Dr,,Louisville,KY,40258-1606,1606,-85.870759,38.122756,S80,AS0,S5HPNTSCZA,9108,,Seaforth,Dr,,,,,,Bald Cypress
263659,5421 VALLEY PARK DRIVE,,LOUISVILLE,KY,40299,5421 Valley Park Dr,,Louisville,KY,40299-4135,4135,-85.539835,38.169994,S80,AS0,S5HPNTSCZA,5421,,Valley Park,Dr,,,,,,Bald Cypress
263461,9508 GATEWAY DR,,JEFFERSONTOWN,KY,40299,9508 Gateway Dr,,Jeffersontown,KY,40299-2646,2646,-85.577644,38.211525,S80,AS0,S5HPNTSCZA,9508,,Gateway,Dr,,,,,,Bald Cypress
351560,301 DELANEY WOODS DR,,NICHOLASVILLE,KY,40356,301 Delaney Woods,,Nicholasville,KY,40356-8730,8730,-84.627301,37.97731,S81,AS0,S5HPN-SCZA,301,,Delaney Woods,,,,,,,Bald Cypress
413528,1093 W SECRETRIAT DR W,,DANVILLE,KY,40422,1093 Secretariat Dr W,,Danville,KY,40422-9022,9022,-84.804911,37.658125,S8A,AS0,S5H--TSCZA,1093,,Secretariat,Dr,W,,,,,Bald Cypress
290318,600 KEMPER LANE,,DANVILLE,KY,40422,600 Kemper Ln,,Danville,KY,40422-9331,9331,-84.732235,37.662209,S80,AS0,S5HPNTSCZA,600,,Kemper,Ln,,,,,,Bald Cypress
361921,2424 BUTTERWOOD WAY,WATERFORD TOWNHOMES,BOWLING GREEN,KY,42101,2424 Butterwood Way,Waterford Townhomes,Bowling Green,KY,42101-5232,5232,-86.490921,36.976481,S80,AS0,S5HPNTSCZA,2424,,Butterwood,Way,,,,,,Bald Cypress
414420,9054 COTTER STREET,,LEWIS CENTER,OH,43035,9054 Cotter St,,Lewis Center,OH,43035-7101,7101,-83.009821,40.157695,S80,AS0,S5HPNTSCZA,9054,,Cotter,St,,,,,,Red Buckeye
317154,504 MEADOWS DR,MEADOWS APTS.,MARYSVILLE,OH,43040,504 Meadow Dr,Meadows Apts,Marysville,OH,43040-8677,8677,-83.373947,40.251024,S88,AS0,S5HP--SCZA,504,,Meadow,Dr,,,,,,Red Buckeye
414855,30 INTERMEADOWS WAY,,POWELL,OH,43065,30 Intermeadows Way,,Powell,OH,43065-9370,9370,-83.03192,40.162261,S80,AS0,S5HPNTSCZA,30,,Intermeadows,Way,,,,,,Red Buckeye
261510,3584 HOME RD,LIBERTY HIGH SCHOOL,POWELL,OH,43065,3584 Home Rd,Liberty High School,Powell,OH,43065-9757,9757,-83.100998,40.196204,S80,AS0,S5HPNTSCZA,3584,,Home,Rd,,,,,,Red Buckeye
387976,5377 CENTRAL COLLEGE RD.,,WESTERVILLE,OH,43081,5377 Central College Rd,,Westerville,OH,43081-7095,7095,-82.845471,40.09962,S80,AS0,S5HPNTSCZA,5377,,Central College,Rd,,,,,,Red Buckeye
